nombre,muni_id,cod_dane,id_sede,jornada
C.E.R. LOS ANDES,5361,205361001029,262502,C
C. E. R.  LA CASCADA,5664,305664000216,262503,C
C. E. R. EL PLAN DEL LIMON,5282,205282000475,262505,C
C. E. R.  CARAUTA,5284,205284000120,262506,C
C.E.R. LA FONDITA,5361,205361000324,262507,C
C. E. R. JUAN DE DIOS CARVA,5364,205364000082,262508,C
C. E. R. PALENQUE,5368,205368000478,262509,C
C. E. R.  SANTIAGO SANTAMAR,5368,105368000015,262510,C
C. E. R. BRISAS DEL PIRU,5665,205665001301,262513,C
C. E. R. BARRANCAS,5284,105284000214,262515,C
C. E. R. LOS BAÑOS,5368,105368000015,262516,C
C. E. R. JUAN MANUEL LLANO,5376,205376000070,262517,C
C. E. R. SALVADOR BERMUDEZ,5376,205376000053,262518,C
C. E. R. ALFONSO NANO BERNA,5376,205376000070,262519,C
C. E. R. EL BIZCOCHO,5667,205667000905,262522,C
C. E. R. EL ARENAL,5667,205667000905,262523,C
C. E. R. LA REINA # 1,5667,105667000013,262524,C
C. E. R.  EL TRES,5790,205790000251,262527,C
C. E. R. LA ISAZA,5079,205079000885,262530,C
C. E. R. LAS ACACIAS,5400,105400000120,262531,C
C. E. R. LAS COLMENAS LA GA,5400,205400000051,262532,C
C. E. R. JOHN JAIRO BOTERO,5400,205400000035,262533,C
I. E. R. LAS ABEJAS,5411,205411000185,262535,C
C. E. R. LA RAPIDA,5667,205667000905,262536,C
C. E. R. CAMELIAS,5667,205667000433,262537,C
C. E. R. LA CAPILLA,5756,105756000507,262539,C
C. E. R. MONTAÑITA,5079,105079000406,262540,C
C. E. R. JORGE ELICER GAITA,5079,205079000079,262542,C
C. E. R. LABRADERO,5411,105411000199,262543,C
C. E. R. SANTA TERESITA DEL,5138,205138000142,262548,C
C. E. R. EL PITAL,5142,205142000271,262549,M
C. E. R. MEDIA LUNA,5091,205091000122,262550,C
I. E. R. LA FLORIDA,5091,205091000122,262551,C
C. E. R. ALTO DEL OSO,5091,205091000122,262552,C
C. E. R. CORRALES - LA CUCH,5425,205425000056,262553,C
C. E. R. MARCO ANTONIO ALZA,5440,205440000160,262554,M
C. E. R. EL CHAGUALO,5440,205440000330,262555,M
C. E. R. SAN IGNACIO,5674,205674000350,262557,C
C. E. R. SANTA ISABEL,5674,205674000341,262558,C
C. E. R. LA ARCADIA,5679,205679000331,262561,C
C. E. R. EL CRUCERO,5679,105679000485,262563,C
I. E. R. LA FE,5091,105091000012,262564,C
C. E. R. JOSÉ MARÍA MEJÍA T,5467,205467000102,262566,C
C. E. R. TURRIQUITADO,5475,105475000125,262567,C
C. E. R. LA MAGDALENA,5541,205541000403,262568,C
C. E. R. LAS FALDAS,5543,205543000206,262569,C
C. E. R. VALLEJUELITO,5148,105148000863,262570,C
C. E. R. ISABEL VASQUEZ,5101,205101000304,262577,C
C. E. R. GABRIELA GONZALEZ,5101,105101000717,262578,C
C. E. R. AMARANTO,5101,205101000304,262579,C
C. E. R. LEON PORROSO,5480,205480000341,262581,C
C. E. R. LAS LOMITAS,5543,205543000206,262585,C
C. E. R. EL LLANETE,5353,105353000051,262587,C
C. E. R. LAS ANIMAS,5093,105093000109,262593,C
C. E. R. LA ARGENTINA,5483,205483000066,262594,C
C. E. R. BELLAVISTA,5483,205483000066,262595,C
C. E. R. QUEBRADA NEGRA,5483,205483000236,262596,C
C. E. R. EL GUAMITO,5483,105483000347,262597,C
C. E. R. EL JARDIN,5579,205579000075,262598,C
COLEGIO PUENTE RIO MAN,5120,205120001095,262601,C
C. E. R. SAN PABLO ARRIBA,5495,205495000711,262605,M
C. E. R. JESUS PASCUAL HENA,5197,205197000059,262612,C
SEDE # 1 MILAGROS FRONTERA,52835,252835004456,262670,M
CENTRO EDUCATIVO GUANAMA GR,52838,252838000087,262713,M
ESCUELA RURAL EL ROCIO,68179,168179000138,262863,C
ESCUELA RURAL PUENTE GRANDE,68179,168179000138,262864,C
ESC RUR MIX LA ESPERANZA,86760,286760000184,262881,M
LA CARMELITA,76100,276100000704,262895,M
INSTITUTO AGRICOLA CEILAN,76113,276113000011,262951,M
SEDE BOYACA,54313,254313000054,262976,C
SEDE B -ESCUELA RURAL EL PA,68307,268307000035,262986,M
SEDE EL RINCON,54498,254498000144,263031,M
ESCUELA SAN FRANCISCO,68547,268547000181,263053,M
RAFAEL NUÑEZ,76377,276377000388,263058,M
SEDE BELCHITE,54820,254820001003,263158,C
SEDE LA SABANA,54405,254874000568,263163,M
SEDE MIXTA LUIS ENRIQUE AVI,54405,254874000568,263164,M
ESCUELA RURAL GRAMALOTICO C,68780,268780000247,263188,C
ESCUELA RURAL INTEGRADA NO.,52720,252720000171,263288,M
LAS PIZARRAS,41503,241503000072,263316,C
CENTRO EDUCATIVO GUAMBANGA,52254,252260000119,263327,M
ERM SAN ANTONIO DE PADUA,47245,247245001890,263331,M
CENTRO EDUCATIVO LA FRAGUA,52399,252399000130,263425,M
INSTITUCION EDUCATIVA AGROP,52083,252083000201,263501,M
CENTRO EDUCATIVO PUENTE DE,52224,252224000170,263586,M
EL TRIUNFO,41660,241660000094,263593,C
ALTO MEDIANIAS,41660,241660000094,263594,C
LOS PINOS,41676,241676000132,263597,C
CE INDÍGENA ULDARICO CHIRIP,27372,227372000524,263703,M
SEDE 02 SAMUEL VALDES,47001,247001000221,263721,M
INSTITUCION EDUCATIVA DISTR,47001,247001003939,263727,M
E.R.M. CAMAGUAL,47189,247189000761,263749,M
CRISTOBAL COLON,41357,241357000545,263776,C
BELLAVISTA,41359,241359000160,263777,C
LA FLORIDA,41359,241359000160,263778,C
SAN RAFAEL DE LA CRUZ,13052,313052000309,263848,M
COL MIGUEL DE CERVANTES SAA,13430,313430003010,263858,T
ESC. URB. MIX. N 1 DE TALA,13780,313780000285,263867,M
LIC INTEGRAL SANTO TOMAS,11001,311001041148,263932,C
GIMNASIO CAMPESTRE EL TESOR,5266,305001017085,263955,C
CENTRO EDUCATIVO MARAVILLAS,8001,308001000238,263985,M
LICEO SAN GABRIEL,8758,308758004265,263992,M
INSTITUTO LAS FLORES,8001,308001074355,264095,M
LIC INF CARITAS FELICES,76001,376001027379,264152,M
COLEGIO CIUDAD DEL NIÑO - S,68276,368276002853,264164,C
COLEGIO PEDAGOGICO PIAGET,76834,376834004313,264172,M
GIMNASIO COOPERATIVO DEL PA,76109,376109006149,264202,M
INSTITUTO PSICOPEDAGOGICO S,68547,368547002081,264205,C
INST TEC DIVERSIFICADO GRAJ,76400,376400000786,264293,M
LICEO CERVANTES,47001,347001000055,264368,M
COLEGIO COSMOS,25754,325754002961,264374,T
COL DPTAL DE BTO LA INMACUL,47551,347551000052,264390,M
COLEGIO SANTA TERESITA SEDE,25754,325754004927,264406,C
PREESCOLAR HUELLITAS - SEDE,18001,318001003933,264471,M
COLEGIO LICEO LOS FARALLONE,41001,341001005105,264484,C
COL MARIA AUXILIADORA,23162,323162000806,264500,M
SAN SEBASTIAN,19693,319693000510,264501,C
INSTITUTO CAMILO TORRES,47001,347001003160,264504,T
COLEGIO SAN JOSE,44650,344650000979,264541,M
UNIDAD INST DE LIDERAZGO HU,25269,625269000079,264562,C
ESC RURAL PRADITO EN ADMINI,5001,405001022181,264616,M
C. E. R. RUPERTO DE JESUS P,5679,105679000485,264629,C
C. E. R. LA SOLEDAD,5893,205893000853,264634,C
SEC ESC MUNICIPAL LA ROSA,5001,105001003131,264683,M
COL SAGRADA FAMILIA ALDEA P,5001,105001007919,264694,T
INSTITUTO TECNICO DE MARINI,5440,105440000408,264730,C
I.E. ALFONSO LOPEZ PUMAREJO,5579,105579000186,264732,T
I.E. CADENA LAS PLAYAS,5045,105045000601,264746,T
COLEGIO LA ESMERALDA,5250,105250000932,264759,T
INSTITUCION EDUCATIVA DISTR,8001,108001003611,264777,M
INSTITUCION EDUCATIVA EL CO,8433,108433001139,264796,M
SAN LUIS BELTRAN,8558,108558000088,264802,M
LICEO SANTO CRISTO DE ZARAG,5895,105895001160,264809,T
CENT EDUC DIST SANTA CECILI,11001,111001029955,264820,M
CENT EDUC DIST NAZARETH,11001,111001036765,264828,T
CENT EDUC DIST PINAR DEL RI,11001,111001011690,264857,M
CEDID CIUDAD BOLIVAR,11001,111001086801,264870,T
CENT EDUC DIST AULAS COLOMB,11001,111001102067,264874,M
CENT EDUC DIST LA CABAÑA,11001,111279000184,264882,T
INSTITUCION EDUCATIVA  LA I,13670,113670001171,264971,T
ESC RUR MIX POZO SOLO,13688,113688011051,264973,M
TRINIDAD,15001,115001001061,264982,T
LOS LIBERTADORES,15001,115001001061,264983,M
INSTITUCION EDUCATIVA LOS F,17614,117614000711,265022,M
ESCIPION JARAMILLO (sede pr,19142,119142000471,265040,M
LAS CASITAS,20001,120001068216,265062,M
INST. PABLO VI,17001,117001006244,265075,M
INSTITUCION EDUCATIVA CRIST,17088,117088000255,265078,M
LA ESPERANZA,25473,125473000781,265122,M
ESCUELA URBANA ANTONIO NARI,25483,125483000097,265124,M
ESCUELA RURAL QUEBRADA NEGR,25120,125120000010,265184,M
ESCUELA RURAL HOYA DEL CHIP,25148,125148000481,265187,M
ESCUELA RURAL SANTA BÁRBARA,25797,125797000130,265190,M
SEDE CORAZON DE MARIA,27006,127006000037,265215,C
FLORESMIRO AZUERO,41001,141001000031,265226,M
IE MUNICIPAL MONTESSORI - S,41551,141551000781,265248,T
INSTITUCION EDUCATIVA COMPA,25754,125754003267,265278,T
SEDE LUIS CARLOS GALAN SARM,50568,150568001593,265366,M
SEDE HERALDO - LA CAROLINA,52001,152001001153,265375,M
SEDE DE VARONES,54003,154003000823,265387,T
SEDE GONZALO RIVERA LAGUADO,54680,154680000015,265401,C
LA DULCERA,66001,166001000891,265420,M
INSTITUTO TECNICO AGRICOLA,68468,168468000502,265438,C
CONCENTRACION BALBINO GARCI,68547,168547000551,265441,T
COLEGIO NUESTRA SEÑORA DE L,68689,168689002968,265456,T
INST EDUC SANTA CLARA,70713,170713000453,265548,T
JUAN B CORTES,73283,173283000011,265586,M
GUAYABAL,73870,173870000512,265621,M
ABRAHAN DOMINGUEZ,76001,176001001681,265624,M
SAN PEDRO CODENAL,76001,176001006119,265632,T
INSTITUCIÓN EDUCATIVA GENER,76001,176001006119,265633,T
BELLAVISTA,18001,183001002381,265659,T
DIEGO OMAR GARCIA,18753,183753000299,265660,M
COL CIUDAD MOCOA,86001,186001001783,265682,T
CELIMO RUEDA,76001,176001013310,265683,T
FRANCISCO MONTES IDROBO,76001,176001020359,265688,M
NORMAL JUAN LADRILLEROS,76109,176109000575,265699,M
RICARDO CIFUENTES RIOMAÑA,76248,176248000008,265720,M
SAN JUAN BOSCO,76563,176563000822,265735,T
LEONIDAS MOSQUERA,76563,176563000822,265736,T
C. E. R. SAN BERNARDO,5002,205002000777,265756,C
C. E. R. SOTAYAC,5002,205002000777,265758,C
C. E. R. MANUEL CANUTO REST,5002,205002000777,265759,C
C.E.R. PEDRO PABLO BETANCUR,5002,205002000611,265760,C
C. E. R. PIEDRAS,5004,105004000109,265761,C
C. E. R. LA LEJIA,5034,205034000248,265763,C
COL FRAY BARTOLOME DE IGUAL,86749,186749000577,265765,M
C. E. R. LAS PIEDRECITAS,5051,205051001959,265773,C
C. E. R. EL YESO,5051,205051001959,265775,C
C. E. R.  CERRO LAS LAJAS,5051,105051000508,265781,C
C. E. R. SAN MIGUEL,5034,205034001317,265783,C
C. E. R. CARDAL,5034,205034001317,265784,C
C. E. R. ORIZABA,5034,205034000299,265785,C
C. E. R. MIGUEL ANGEL OSORI,5038,205038000277,265786,C
C. E. R. JESUS DEL CORRAL,5042,205042000281,265789,C
C. E. R. VENDIAGUJAL,5044,105044000128,265790,C
C. E. R. LA GUAYABALA,5847,205847000423,265791,C
C. E. R. LOS ANIMES,5847,205847000423,265792,C
SAN GREGORIO,19110,219110001128,265796,M
C. E. R. PALO BLANCO,5873,205873000067,265809,M
C. E. R. QUEBRADONA ARRIBA,5847,105847001239,265812,C
CENTRO EDUCATIVO DE PARAISO,13810,213549002599,265821,M
ESC. RUR. MIXTA BARCELONA,20011,220011001181,265857,M
ESC. RUR. MIXTA MEDIA LUNA,20011,220011001181,265858,M
C. E. R. LA ARGENTINA,5885,105885000025,265861,C
ESC NVA 14 DE MARZOCAMELLON,23807,223807000895,265884,M
C. E. R. EL PUEBLITO,5887,205887001775,265915,C
C. E. R. ANTIOQUIA,5890,205890000356,265916,M
C. E. R. URRAO,5890,105890000203,265918,M
ESC RUR BRILLANTE STA CLARA,23855,223855000201,265933,M
ESC. RUR. MIXTA PEDREGAL,20614,220614000431,265953,M
C. E. R. LA INDIANA,5890,105890001331,265959,M
C. E. R. MULATOS,5890,105890001331,265961,M
C. E. R. ANTONIA SANTOS,5890,205890000356,265962,M
ESCUELA RURAL NIZAME,25178,225178000375,265975,M
ESC NVA VEGA EL OSO,20770,220770000343,265984,M
C. E. R. LA SIBERIA,5893,205893000560,265995,C
C. E. R. CAÑO BONITO,5893,205893000551,265997,C
IE EL CHAPETON - SEDE PRINC,15673,215673000025,266055,C
ESC PUNTA VERDE,23168,223168000081,266106,M
ESCUELA RURAL LA FLORESTA,17050,217050000175,266126,C
EL ZOOLOGICO,23417,223417001670,266148,M
EL CARITO,23417,223417002111,266150,M
INSTITUCION EDUCATIVA PUEBL,17486,217486000651,266176,M
BELLAVISTA,13212,213212000021,266204,M
PACHACAS ABAJO,23555,223555001109,266241,M
ESCUELA RURAL EL CONTENTO,17777,217777000151,266260,C
ESCUELA RURAL ANTONIO NARIÑ,17777,217777000151,266261,C
LA DESPENSA,19622,219622000174,266271,M
C. E. R. SAN FORTUNATO,5792,205792000062,266295,C
C. E. R. ANTONIO JOSE RESTR,5809,205809000282,266296,C
C. E. R. LOS MICOS,5809,205809000070,266297,C
I. E. R. SAN FRANCISCO,5819,105819000022,266298,C
GOLONDRINA,18860,218860001387,266372,M
C. E. R. EL UVO,5842,205842000425,266386,C
C. E. R. EL LIBERTADOR,5847,105847001239,266390,C
C. E. R. ATANASIO GIRARDOT,5858,205858000093,266408,C
C. E. R. PIEDRAS BLANCAS,5861,205861000134,266410,C
BAJO CARRIZAL,19130,219130000586,266420,M
LA CAPILLA (sede principal),19130,219130000586,266421,M
C. E. R. LA AGUADA,5138,205138000649,266428,C
I. E. R. MEDIA CUESTA,5138,105138000121,266431,C
C. E. R.  GUAYABO,5501,205501000133,266432,C
C. E. R. SANTA BARBARA,5197,205197000202,266435,C
C. E. R. BALCONES,5197,205197000687,266436,C
C. E. R. EL LLANO,5628,205628000302,266442,C
C. E. R. CARLOS VIECO ORTIZ,5642,205642000242,266443,C
C. E. R. IGNACIO RAMIREZ BA,5679,205679000331,266445,C
C. E. R. SAN PEDRO PEÑOL,5206,105206000186,266447,C
C.E.R. LA PALMERA,5209,205209000360,266448,C
C. E. R. LOS ANDES,5642,205642000170,266450,C
C. E. R. GLORIA EDITH GALVI,5642,205642000293,266453,C
I. E. R. HOYORRICO,5686,205686000801,266454,C
C. E. R. SAN FRANCISCO,5686,205686000801,266455,C
C. E. R.  GUANTEROS,5315,205315000069,266457,C
C. E. R. MONTAÑES ABAJO,5318,205318000396,266458,C
C. E. R. LAS AGUILAS,5647,105647000220,266459,C
C. E. R. CANTAYUS,5690,205690000386,266462,C
I. E. R. EL RAYO,5690,205690000319,266463,C
COLEGIO PORCECITO,5690,205690000262,266464,M
C. E. R.  EL PARAMO,5234,205234000366,266466,C
C. E. R.  INDIGENISTA TUGUR,5234,205234001672,266467,C
C. E. R. EL BALSO,5234,205234000366,266468,C
C. E. R. EL TABLAZO,5353,105353000051,266469,C
C. E. R. EL SALTILLO,5690,205690000386,266471,C
C. E. R. ARENALES,5237,205237000031,266472,C
C. E. R. JUSTINIANO RAMIREZ,5237,205237000405,266473,C
C. E. R. FRANCISCO HERRERA,5656,105656000143,266477,C
C. E. R. LAS ESTANCIAS,5656,205656000164,266478,C
C. E. R. LA MARIA,5658,105658000124,266479,C
C. E. R. EL COCO,5659,205659000611,266480,M
C. E. R. LA PUERTA,5761,105761000299,266481,C
C. E. R. SANTA RITA,5761,205761000218,266483,C
C. E. R. EL REAL,5250,205250000597,266484,M
C. E. R. ESPERANZA #2,5250,205250000813,266485,M
C. E. R. EL CAPOTE,5361,205361000197,266486,C
C. E. R. LA CONCORDIA,5361,205361000197,266487,C
C. E. R. FALDA DE LAS ARAÑA,5361,205361000430,266488,C
C. E. R. MONTE ALTO,5361,205361000324,266489,C
C. E. R. LA PALMA,5664,205664000173,266490,C
C. E. R. SAN JUAN,5664,105664000292,266491,C
C. E. R. HOYO FRIO,5282,205282000602,266497,C
C. E. R. LA ESMERALDA ALTA,5585,205387000047,266501,C
C.E.R. LOS OLIVOS,5665,205665000860,266502,C
C. E. R. EL DIAMANTE,5667,205667000433,266503,C
C. E. R.  DORADAS ALTO,5790,205790000251,266506,C
C. E. R. JESUS ANIBAL GOMEZ,5792,205792000062,266507,C
C. E. R. QUEBRADA NEGRA,5400,205400000051,266509,C
C. E. R. EL JAGUE,5667,205667000433,266510,C
C. E. R. CHICO,5667,205667000433,266511,C
C. E. R. CAMAS,5667,205667000905,266512,C
C. E. R. EL CHIRIMOYO,5756,105756000507,266515,C
C. E. R.  LA CUESTA,5079,205079000079,266516,C
C. E. R. POPALITO,5079,205079000206,266517,C
I. E. R. MALVAZA,5411,205411000185,266519,C
C. E. R. SAN NICOLAS,5674,205674000350,266523,C
I.E.R. LA PROVINCIA,5147,205147000996,266529,C
C. E. R. PIÑONAL,5093,205093000138,266530,C
C. E. R. EL GUADUAL,5093,205093000260,266533,C
C. E. R. LOS NAIPES,5543,205543000460,266535,C
C. E. R. QUIRAMA,5148,205148000582,266536,C
C. E. R. LA FLORIDA,5148,105148000863,266537,C
C. E. R. CAMPO ALEGRE,5148,105148001002,266538,C
C. E. R. JOSE MARIA MENESES,5150,205310000141,266539,C
C. E. R. EFRAIN VELEZ RESTR,5101,105101000571,266540,C
C. E. R. SANTA CECILIA,5101,105101000717,266541,C
C. E. R. CHONTADURAL,5480,105480000010,266543,C
C. E. R. INDIGENA BEDO EL E,5480,205480001151,266544,C
C. E. R. SAN MIGUEL,5483,105483000347,266546,C
C. E. R. PORTACHUELO,5543,205543000206,266547,C
C. E. R. CALIFORNIA,5576,205576000147,266549,C
C. E. R. REMIGIO,5172,205172000267,266552,C
C.E.R. VERACRUZ UNO,5172,205172000267,266553,C
C. E. R. SAN EPIFANIO,5107,205107001060,266555,C
C. E. R.  MORRON,5107,205107001060,266556,C
C. E. R. PALENQUE,5113,205113000130,266557,C
C. E. R. DAMAS,5483,205483000066,266558,C
C. E. R. EL BRASIL,5579,205579000504,266562,C
C. E. R. PORVENIR RIO COCOR,5585,205387000047,266563,C
COLEGIO ADOLFO MORENO USUGA,5113,205113000407,266564,C
I. E. R. LOS PINOS,5125,105125000254,266569,C
I. E. R. SANTA CRUZ,5197,205197000059,266574,C
C. E. R. SAN ROQUE,5134,205134000091,266576,C
C. E. R. QUEBRADA NEGRA,5134,105134000046,266577,C
C. E. R. HECTOR HERNAN MARI,5134,205134000091,266578,C
C. E. R. CHORROS BLANCOS NO,5134,105134000046,266580,C
SEDE # 1 SAN AGUSTIN GUALAJ,52835,252835000523,266599,M
I.E. LA TURUA - SEDE PRINCI,85010,285010000038,266671,M
SAN LORENZO ALTO,73124,273124000366,266689,M
DOLORES AGUDELO,73349,173349000263,266741,M
CENTRO EDUCATIVO  HOGAR JUV,68167,268167000501,266840,M
ESC RUR MIX MONTAÑITA,86568,286568004893,266843,M
ESC RUR MIX FUISANOY,86760,286760000184,266869,M
ONCE DE NOVIEMBRE,76100,276100000704,266879,M
INST TECNICO AGRICOLA,54313,254313000054,266956,C
SEDE EL ROSAL,54498,254498000144,267023,M
ESCUELA RURAL BLANQUISCAL,68547,268547000181,267049,M
CENT EDUC RUR EL RECREO,54720,254720001197,267088,C
ESCUELA RURAL URUMALES,68780,268780000247,267181,C
ESCUELA RURAL CAPACHO,68780,268780000247,267182,C
BUENOS AIRES ALTO,63690,263690000084,267207,M
PLATERO,70124,270124000278,267243,M
INST EDUC DPTAL SAN JUAN BA,47268,247268000474,267338,T
CENTRO EDUCATIVO DEPARTAMEN,47720,247720000461,267392,M
LOMA LARGA,41615,241615000075,267557,C
BAJO GIRASOL,41660,241660000094,267558,C
SAN FRANCISCO,41676,241676000132,267562,C
EL PLACER,41676,241676000736,267563,C
SANTA LIBRADA,41676,241676000736,267564,C
INSTITUCION EDUCATIVA RURAL,44001,244001002437,267599,M
CENTRO EDUCATIVO EL CONSUEL,52233,252233000115,267622,M
SEDE 03 DON DIEGO,47001,247001000221,267690,M
EL DORADO,41206,241206000071,267755,C
LA JAGUA,41298,141298000426,267758,T
COL ESTANCIA DE BOSA,11001,311001047014,267792,C
LIC EMPRESARIAL DEL CAMPO,11001,311001096074,267810,C
GIMNASIO INFANTIL SEMILLITA,17380,317380000928,267814,M
MANUELA BELTRAN,13052,313052000309,267816,M
COLEGIO DE LA PRESENTACION,15001,315001000188,267833,C
COL RAFAEL POMBO,11001,311001099383,267835,C
CENT EDUC SAN IGNACIO DE LO,8001,308001000203,267939,M
ESCUELA MIXTA SAN MIGUEL AR,8758,308758076304,267948,T
CENT EDUC EL NIÑO JESUS,8001,308001009928,267963,M
INSTITUTO MIXTO EMANUEL - S,8758,308758078323,268000,M
SEM MENOR DE LA ARQUIDIOCES,5001,305001005184,268042,C
I.E. MARIA INMACULADA - SED,8001,308001074703,268057,M
ESCUELA RURAL DE MURUTINGA,97001,197001000029,268068,M
PREESC HORMIGUITAS LABORIOS,5001,305001016798,268081,C
GABRIELA MISTRAL,76109,376109000221,268126,M
CENTRO EDUCATIVO LICEO SHAL,70215,370215060205,268183,M
INSTITUTO TÉCNICO INDSUTRIA,76001,376001031171,268195,T
INST  BENJAMIN HERRERA,73001,373001000064,268200,M
COL YAITI,68001,368001006123,268266,T
LIC MI REFUGIO,76001,,268269,M
LIC. SUPERIOR DEL VALLE NO.,76001,376001040921,268273,M
COL JUVENTUD EN MARCHA,47058,347058000469,268295,M
INST PEDAGOGICO RECREAR,66001,366001005680,268368,T
SEDE CANCHIDO,27413,327413000024,268379,M
COLEGIO GABRIEL GARCIA MARQ,41001,341001003129,268384,C
COLEGIO CRISTIANO MARANATA,18001,318001003925,268397,M
COL CHAMPAGNAT,19001,,268409,M
COLEGIO LAS MERCEDES,41483,341483000024,268430,C
EL PLACER DE APRENDER,41551,341551002995,268433,C
COLEGIO BILINGUE ELISA DIAZ,47001,347001005162,268435,M
CENTRO EDUC. HERNANDO URREA,44430,344430003772,268463,M
COLEGIO CRISTIANO DEL CARIB,47001,347001053191,268469,M
SEDE QUIEBRA DIENTES,20175,220175000747,268514,M
HATO VIEJO,13140,413140000208,268551,T
I.E. AGRICOLA ANTONIO NARIÑ,15131,415131000141,268553,C
CEN EDUC LUCESITAS,47980,447980000081,268563,M
INST RUBEN DARIO VALLEJO,47980,447980003531,268566,M
ESCUELA VEREDAL ALTO RIECIT,20621,420621000011,268581,M
INST EDUC CAMPO VALDES,5001,105001005291,268593,T
SEC ESC TRICENTENARIO,5001,105001016420,268608,T
E U MARCO FIDEL SUAREZ,5086,105086000110,268653,C
ESC URB ROGELIO ARANGO,5088,105088001806,268656,M
ESC LA PRADERA,5088,105088002993,268659,T
C. E. R. 25 DE AGOSTO,5147,105147000738,268661,M
INSTITUCION EDUCATIVA DISTR,8001,108001003190,268683,M
INSTITUCION EDUCATIVA JOHN,8606,108606000036,268700,M
E.U. LA PLAYA,5837,105837003870,268703,T
COL DIST EDUC BAS Y MEDIA J,11001,111001018252,268711,T
CENT EDUC DIST LA GLORIA,11001,111001018333,268712,T
CENT EDUC DIST EL RODEO,11001,111001018333,268713,M
CENT EDUC DIST PASTRANITA,11001,111001024660,268716,M
CENT EDUC DIST GUILLERMO LE,11001,111001034002,268729,M
COL DIST LUIS LOPEZ DE MESA,11001,111001036765,268733,M
CENT EDUC DIST PERDOMO ALTO,11001,111001086801,268763,M
CENT EDUC DIST MINUTO DE MA,11001,111001102164,268771,T
COL DIST EDUC BAS Y MEDIA G,11001,111769003424,268789,M
CENT EDUC DIST DE USAQUEN (,11001,111848002662,268794,M
CENT EDUC DIST LOS CEDRITOS,11001,111848002662,268795,T
ESC RURAL DE MUTATEA,15798,115798000014,268845,M
I.E. ACADEMICA Y TECNICA EN,13657,113657000590,268887,T
ESC RUR MIX CANDELERO BAJO,13688,113688011051,268891,M
ESC NVA CANDELERO ALTO,13688,113688011051,268892,M
ESC RUR SAN VICTORINO,15162,115162000120,268907,C
ESC RUR EL HATO,15162,115162000120,268908,C
CONC NO 1,15162,115162000120,268909,C
SEDE ALEJANDRO GONZALEZ,19001,119001001199,268959,M
SEDE JOSE MARIA OBANDO,19001,119001004023,268962,M
VEINTE DE AGOSTO,19212,119212000059,268971,C
JOSE HILARIO LOPEZ (sede pr,19573,119573000223,268979,M
COLEGIO JORGE ELIECER GAIT¿,20011,120011001331,268989,T
INSTITUCION EDUCATIVA DE OC,17042,117042000561,268996,M
ESCUELA RURAL LA AURORA,25295,125295000110,269013,M
I.E. JUAN LUIS LONDOÑO DE L,25473,125473000781,269036,M
ESCUELA RURAL CIÉNAGA,25653,125653000305,269060,M
ESCUELA RURAL  CARRIAZO,25653,125653000305,269062,M
ESCUELA RURAL  PINIPAY,25653,125653000305,269063,C
ESCUELA RURAL PIE DE PEÑA,25653,125653000305,269064,M
ESC URB MIX LAS MERCEDES,20238,120238000136,269072,T
INST. EDU. AGRICOLA,20238,120238000136,269073,M
ESCUELA RURAL BUNQUE,25823,125823000291,269117,M
ESCOL URB LISANDRO MOSQUERA,27001,127001000446,269140,M
COL JOSE DEL CARMEN CUESTA,27001,127001003534,269141,T
ESCOL URB LA AURORA,27001,127001003534,269142,M
SEDE ANEXA DIEGO LUIS CORDO,27787,127787000029,269161,M
IE RICARDO BORRERO ALVAREZ,41001,141001001321,269166,M
IE MUNICIPAL MONTESSORI - S,41551,141551000781,269186,M
JORGE  ISAAC,41791,141791000214,269190,T
ESC. TOMAS MEDINA CURIEL,44279,144279000368,269198,M
INSTITUCION EDUCATIVA POLIT,52019,152019000235,269250,M
INSTITUCION EDUCATIVA NACIO,52678,152678000129,269258,M
ERM LIBERTADOR,47245,147245000252,269282,T
CENT EDUC JUANA ARIAS DE BE,47555,147555000295,269296,T
SEDE SAN ANTONIO,54003,154003000823,269338,M
SEDE DE VARONES,54003,154003000823,269339,M
INST EDUC SANTIAGO APOSTOL,54680,154680000015,269354,C
SEDE INT MARCO FIDEL SUAREZ,54810,154810003020,269355,M
CAMILO TORRES,66001,166001000891,269370,M
INST EDUC DEOGRACIAS CARDON,66001,166001000891,269371,M
ESC  NIÑAS NO 24,54001,154001000036,269381,M
ESCUELA RURAL BARROBLANCO,68547,168547000071,269394,M
CONCENTRACION MARIA AUXILIA,68547,168547000551,269396,M
BUENOS AIRES,70001,170001000091,269413,M
SEDE HIJOS DEL CHOFER,70215,170215000047,269420,M
CENTRO EDUCATIVO SANTIAGO L,66170,266170000927,269426,T
CENTRO EDUCATIVO SANTIAGO L,66170,266170000927,269427,M
ESCUELA EL CHICO,68081,168081000571,269450,T
INSTITUTO TECNICO AGROPECUA,68245,168245000349,269473,C
COLEGIO MANUELA BELTRAN,68322,168322000080,269492,M
SEDE LUIS CARLOS GALAN,70820,170820000121,269504,T
SEDE MANUEL GONZALEZ HERAZO,70820,170820000121,269505,T
SEDE 6 LAS MERCEDES,73001,173001004303,269512,M
I.E.T. MARIA AUXILIADORA -,73283,173283000011,269536,C
EL ROCIO,73870,173870000512,269566,M
I.E. ESCUELA NORMAL SUPERIO,73870,173870000512,269567,M
BERLIN,73873,173873000041,269569,M
