nombre,muni_id,cod_dane,id_sede,jornada
ALIANZA PARA EL PROGRESO,15804,115804000021,178362,C
INST EDUCATIVA GUSTAVO ROMERO HERNAND,15804,115804000021,178365,C
ESC CHIGUATA,15804,115804000021,178368,C
ESC CARARE,15804,115804000021,178371,C
ESC PIE DE PEÃA,15804,115804000021,178374,C
ESC MOMBITA,15804,115804000021,178377,C
LA ESPERANZA,15804,115804000021,178380,C
ESC SAN CRISTOBAL,15804,115804000021,178383,C
ESC LAVADEROS,15804,115804000021,178386,C
LICEO ISABEL LA CATOLICA SECCION BASI,17001,117001001765,178389,M
LICEO ISABEL LA CATOLICA SECCION BASI,17001,117001001765,178392,T
INSTITUCIÃN EDUCATIVA ISABEL LA CATOL,17001,117001001765,178395,M
INSTITUCIÃN EDUCATIVA ISABEL LA CATOL,17001,117001001765,178398,T
COLEGIO RENAN BARCO,17380,117380000789,178401,M
COLEGIO RENAN BARCO,17380,117380000789,178404,T
COLEGIO SANTA LUISA DE MARILLAC,17873,117873000991,178422,M
COLEGIO SANTA LUISA DE MARILLAC,17873,117873000991,178425,T
AGROECOLOGICO,18150,118150001758,178428,M
AGROECOLOGICO,18150,118150001758,178431,T
BUENOS AIRES,18150,118150001758,178437,M
BUENOS AIRES,18150,118150001758,178440,T
ATANASIO GIRARDOT,18150,118150001758,178443,M
SEDE ALFEREZ REAL,19001,119001002837,178449,M
SEDE 31 DE MARZO,19001,119001002845,178452,M
SEDE EL MIRADOR,19001,119001002845,178455,M
SEDE EL MIRADOR,19001,119001002845,178458,T
SEDE DIVINA MADRE,19001,119001002845,178461,M
CONCENTRACION EDUCATIVA GABRIEL GARCI,19050,119050000637,178467,C
INSTITUTO AGRICOLA ARGELIA,19050,119050000637,178470,C
COLEGIO TECNICO SANTA CATALINA LABUOR,19100,119100003047,178473,M
GUATAPURI,20001,120001000921,178476,M
GUATAPURI,20001,120001000921,178479,T
MIXTA NO. 6,20001,120001000921,178482,M
MIXTA NO. 6,20001,120001000921,178485,T
PRUDENCIA DAZA,20001,120001000921,178488,M
PRUDENCIA DAZA,20001,120001000921,178491,T
HOGAR DEL NIÃO,20001,120001068691,178497,M
HOGAR DEL NIÃO,20001,120001068691,178500,T
IE LEONIDAS ACUÃA,20001,120001068691,178503,M
IE LEONIDAS ACUÃA,20001,120001068691,178506,T
SAN FERNANDO,20001,120001068691,178509,M
SAN FERNANDO,20001,120001068691,178512,T
RAFAEL VALLE MEZA,20001,120001068691,178515,M
RAFAEL VALLE MEZA,20001,120001068691,178518,T
ESC.URB.MIXTA GABRIELA MISTRAL,20011,120011000024,178521,M
ESC.URB.MIXTA GABRIELA MISTRAL,20011,120011000024,178524,T
ESC. URB. MIXTA NO. 1,20011,120011000024,178527,M
ESC. URB. MIXTA NO. 1,20011,120011000024,178530,T
INS. EDU. GUILLERMO LEON,20011,120011000024,178533,M
INS. EDU. GUILLERMO LEON,20011,120011000024,178536,T
INST. EDU. JUAN MEJIA GOMEZ,20178,120178000042,178539,M
INST. EDU. JUAN MEJIA GOMEZ,20178,120178000042,178542,T
ESC. URB. MIXTA NO. 7,20178,120178000042,178545,M
ESC. URB. MIXTA NO. 7,20178,120178000042,178548,T
ESC. URB. MIXTA NO. 4,20178,120178000042,178551,M
ESC. URB. MIXTA NO. 4,20178,120178000042,178554,T
ESC. URB. MIXTA NO. 3,20178,120178000042,178557,M
ESC. URB. MIXTA NO. 3,20178,120178000042,178560,T
ESCUELA CIUDAD MONTERIA,23001,123001002176,178563,M
ESCUELA ANTONIO JOSE DE SUCRE,23001,123001002176,178566,T
INSTITUCIÃN EDUCATIVA ANTONIO NARIÃO,23001,123001002176,178569,M
ESC. URB. MIXTA SANTA MARIA,23162,123162000131,178572,M
I. E. EL CAÃITO DE LOS SÃBALOS,23162,123162000131,178575,M
I. E. EL CAÃITO DE LOS SÃBALOS,23162,123162000131,178578,T
CENT DOC URB MIX STA TERESA,23189,123189000337,178581,M
IE SAN ISIDRO,23189,123189000337,178584,M
IE SAN ISIDRO,23189,123189000337,178587,T
CENT EDUC URB MIX EL CARMEN,23189,123189000337,178590,M
CENT EDUC URB MIX EL CARMEN,23189,123189000337,178593,T
INST. EDCCONCENTRACIÃN EDC.DEL SUR DE,23466,123466002601,178599,T
ESCUELA NUEVA BAJO LA CIENAGA,23500,123500000389,178602,M
ESCUELA NUEVA BAJO LA CIENAGA,23500,123500000389,178605,T
INSTITUCION EDUCATIVA SAN JOSE,23500,123500000389,178608,M
I. E. AURA MARIA VALENCIA,5353,105353000051,178611,C
INSTITUCION EDUCATIVA DIEGO ECHAVARRI,5360,105360001055,178614,M
INSTITUCION EDUCATIVA DIEGO ECHAVARRI,5360,105360001055,178617,T
COLEGIO SAN JOSE,5368,105368000015,178620,C
I. E. ESCUELA NORMAL SUPERIOR DE JERI,5368,105368000066,178623,C
I. E. MONSEÃOR ALFONSO URIBE JARAMILL,5376,105376000113,178626,M
I. E. MONSEÃOR ALFONSO URIBE JARAMILL,5376,105376000113,178629,T
COLEGIO BERNARDO URIBE LONDOÃO,5376,105376000211,178632,M
COLEGIO BERNARDO URIBE LONDOÃO,5376,105376000211,178635,T
E U JUSTO PASTOR MEJIA,5376,105376000211,178638,T
I. E. BERNARDO ARANGO MACIAS,5380,105380000063,178641,M
I. E. BERNARDO ARANGO MACIAS,5380,105380000063,178644,T
I. E. FELIX MARIA RESTREPO LONDOÃO,5400,105400000120,178647,C
I. E. MARIANO J. VILLEGAS,5467,105467000019,178659,C
COLEGIO MUTATA,5480,105480000010,178662,M
COLEGIO MUTATA,5480,105480000010,178665,T
COLEGIO AMERICA,5579,105579000259,178680,M
LICEO JOAQUIN CARDENAS GOMEZ,5649,105649000014,178689,C
I. E. PRESBITERO ABRAHAN JARAMILLO,5670,105670000415,178692,C
I.E. TECNICO INDUSTRIAL TOMAS CARRASQ,5690,105690000241,178704,C
I. E. BRAULIO MEJIA,5756,105756000493,178731,C
I. E. ESCUELA NORMAL SUPERIOR SAGRADA,5847,105847000771,178734,C
LICEO VIGIA DEL FUERTE,5873,105873000232,178737,M
COLEGIO FRANCISCO DE PAULA SANTANDER,5895,105895000091,178743,M
COLEGIO FRANCISCO DE PAULA SANTANDER,5895,105895000091,178746,T
E U I  SAN GREGORIO,5895,105895000091,178749,T
I.E.D. ALFREDO CORREA DE ANDREIS - SE,8001,108001000000,178752,M
I.E.D. ALFREDO CORREA DE ANDREIS - SE,8001,108001000000,178755,T
INST. EDUC. DIST. JESUS DE NAZARETH S,8001,108001000077,178758,M
INST. EDUC. DIST. JESUS DE NAZARETH S,8001,108001000077,178761,T
INSTITUCION EDUCATIVA DISTRITAL JESUS,8001,108001000077,178764,M
INSTITUCION EDUCATIVA DISTRITAL JESUS,8001,108001000077,178767,T
INST. EDUC. DIST. EL CAMPITO (ANT. C.,8001,108001000484,178770,M
INST. EDUC. DIST. EL CAMPITO (ANT. C.,8001,108001000484,178773,T
INSTITUCION EDUCATIVA DISTRITAL LA LI,8001,108001002576,178788,M
INSTITUCION EDUCATIVA DISTRITAL LA LI,8001,108001002576,178791,T
INSTITUCION EDUCATIVA DISTRITAL LA LI,8001,108001002576,178794,M
CENTRO EDUC. DIST. JESUS MAESTRO FE Y,8001,108001002657,178800,M
CENTRO EDUC. DIST. JESUS MAESTRO FE Y,8001,108001002657,178803,T
INSTITUCION EDUCATIVA DISTRITAL LOS P,8001,108001002771,178806,M
INSTITUCION EDUCATIVA DISTRITAL LOS P,8001,108001002771,178809,M
INST. EDUC. DIST. CONCENTRACION CEVIL,8001,108001002835,178812,M
INST. EDUC. DIST. CONCENTRACION CEVIL,8001,108001002835,178815,T
INST. DIST. PARA EL DESARROLLO INTEGR,8001,108001003114,178818,M
INST. DIST. PARA EL DESARROLLO INTEGR,8001,108001003114,178821,T
INST. EDUC. DIST. JOSE JULIAN MARTI (,8001,108001003114,178824,M
COLEGIO JORGE N. ABELLO,8001,108001007675,178836,C
INST. EDUC. DIST. REUVEN FEUERSTEN,8001,108001078653,178842,T
INST. EDUC. DIST. REUVEN FEUERSTEN,8001,108001078653,178844,M
INSTITUCION EDUCATIVA ESCUELA NORMAL,8078,108078000011,178848,C
INSTITUCION EDUCATIVA ESCUELA NORMAL,8078,108078000011,178851,T
INSTITUCION EDUCATIVA SIMON BOLIVAR,8433,108433000051,178854,M
INSTITUCION EDUCATIVA SIMON BOLIVAR,8433,108433000051,178857,T
SAN JOSE  DE TUBARA,8832,108832000111,178863,M
INSTITUCION EDUCATIVA TECNICO AGROPEC,8832,108832000111,178866,M
INSTITUCION EDUCATIVA NUESTRA SEÃORA,8849,108849000042,178869,M
INSTITUCION EDUCATIVA NUESTRA SEÃORA,8849,108849000042,178872,T
SANTO DOMINGO DE GUZMAN,8849,108849000042,178875,M
CENT EDUC DIST BACHUE,11001,111001000272,178884,M
CENT EDUC DIST BACHUE,11001,111001000272,178887,T
INST TEC DIST LAUREANO GOMEZ,11001,111001000272,178890,M
INST TEC DIST LAUREANO GOMEZ,11001,111001000272,178893,T
COL DEPT SILVERIA ESPINOSA DE RENDON,11001,111001011045,178896,M
COL DEPT SILVERIA ESPINOSA DE RENDON,11001,111001011045,178899,T
CENT EDUC DIST RAFAEL POMBO,11001,111001011045,178902,M
CENT EDUC DIST RAFAEL POMBO,11001,111001011045,178905,T
CENT EDUC DIST TRINIDAD,11001,111001011045,178908,M
CENT EDUC DIST TRINIDAD,11001,111001011045,178911,T
CENT EDUC DIST MIGUEL ANTONIO CARO,11001,111001011070,178914,M
CENT EDUC DIST MIGUEL ANTONIO CARO,11001,111001011070,178917,T
CENT EDUC DIST SAN JORGE,11001,111001012343,178920,M
CENT EDUC DIST SAN JORGE,11001,111001012343,178923,T
CENT EDUC DIST BAS Y MEDIA TOM ADAMS,11001,111001012343,178926,M
CENT EDUC DIST BAS Y MEDIA TOM ADAMS,11001,111001012343,178929,T
CENT EDUC DIST AGUAS CLARAS,11001,111001012459,178932,M
CENT EDUC DIST AGUAS CLARAS,11001,111001012459,178935,T
CENT EDUC DIST SAN JOSE NORTE,11001,111001012459,178938,M
CENT EDUC DIST SAN JOSE NORTE,11001,111001012459,178941,T
CENT EDUC DIST TAYRONA,11001,111001012963,178944,M
CENT EDUC DIST TAYRONA,11001,111001012963,178947,T
COL DIST BENJAMIN HERRERA,11001,111001012963,178950,M
COL DIST BENJAMIN HERRERA,11001,111001012963,178953,T
CENT EDUC DIST REP DE FRANCIA,11001,111001012963,178956,M
CENT EDUC DIST REP DE FRANCIA,11001,111001012963,178959,T
CEDIT FRANCISCO DE PAULA SANTANDER,11001,111001014630,178962,M
CEDIT FRANCISCO DE PAULA SANTANDER,11001,111001014630,178965,T
CENT EDUC DIST REP DE MEXICO,11001,111001014630,178968,M
CENT EDUC DIST REP DE MEXICO,11001,111001014630,178971,T
CENT EDUC DIST ANTONIO JOSE DE SUCRE,11001,111001014745,178974,M
CENT EDUC DIST ANTONIO JOSE DE SUCRE,11001,111001014745,178977,T
CENT EDUC DIST BAS Y MEDIA O.E.A,11001,111001015601,178980,M
CENT EDUC DIST BAS Y MEDIA O.E.A,11001,111001015601,178983,T
CENT EDUC DIST ANTONIA SANTOS I,11001,111001015601,178986,M
CENT EDUC DIST ANTONIA SANTOS I,11001,111001015601,178989,T
CENT EDUC DIST PRIMAVERA NORTE,11001,111001015814,178992,M
CENT EDUC DIST PRIMAVERA NORTE,11001,111001015814,178995,T
CENT EDUC DIST REP DE CHINA,11001,111001015814,178998,M
CENT EDUC DIST REP DE CHINA,11001,111001015814,179001,T
ORLANDO FALS BORDA (ANTES BARRANQUILL,11001,111001016039,179004,M
ORLANDO FALS BORDA (ANTES BARRANQUILL,11001,111001016039,179007,T
CENT EDUC DIST EL QUINDIO,11001,111001024686,179010,M
CENT EDUC DIST EL QUINDIO,11001,111001024686,179013,T
CENT EDUC DIST FUNDACION EL CONSUELO,11001,111001024686,179016,M
CENT EDUC DIST FUNDACION EL CONSUELO,11001,111001024686,179019,T
CENT EDUC DIST MORALBA SUR ORIENTAL,11001,111001024686,179022,M
CENT EDUC DIST MORALBA SUR ORIENTAL,11001,111001024686,179025,T
COLEGIO PATIO BONITO I,11001,111001027405,179028,M
COLEGIO PATIO BONITO I,11001,111001027405,179031,T
COL DIST ENRIQUE OLAYA HERRERA,11001,111001030015,179034,M
COL DIST ENRIQUE OLAYA HERRERA,11001,111001030015,179037,T
CENT EDUC DIST GUACAMAYAS,11001,111001030864,179040,M
CENT EDUC DIST GUACAMAYAS,11001,111001030864,179043,T
CENT EDUC DIST ALEMANIA UNIFICADA,11001,111001030864,179046,M
CENT EDUC DIST ALEMANIA UNIFICADA,11001,111001030864,179049,T
CENT EDUC DIST JUAN REY,11001,111001034011,179058,M
CENT EDUC DIST JUAN REY,11001,111001034011,179061,T
CENT EDUC DIST CHIGUAZA,11001,111001034011,179064,M
CENT EDUC DIST CHIGUAZA,11001,111001034011,179067,T
CENT EDUC DIST CIUDAD DE LONDRES,11001,111001034011,179070,M
CENT EDUC DIST VALLE DE CAFAM,11001,111001046931,179076,M
CENT EDUC DIST VALLE DE CAFAM,11001,111001046931,179079,T
COLEGIO MARIA MERCEDES CARRANZA (I.E.,11001,111001075329,179082,M
COLEGIO MARIA MERCEDES CARRANZA (I.E.,11001,111001075329,179085,T
CENT EDUC DIST RURAL LA CONCEPCION,11001,111001086754,179094,M
CENT EDUC DIST RURAL LA CONCEPCION,11001,111001086754,179097,T
SEDE NSTRA SRA DE LOURDES,11001,111001086754,179100,M
SEDE NSTRA SRA DE LOURDES,11001,111001086754,179103,T
CENT EDUC DIST CAFAM LA ESPERANZA,11001,111001098876,179106,C
CENT EDUC DIST COLSUBSIDIO LAS MERCED,11001,111001098922,179109,C
CENT EDUC DIST LA ALQUERIA,11001,111001102172,179112,M
CENT EDUC DIST LA ALQUERIA,11001,111001102172,179115,T
CENT EDUC DIST MUZU NO. 1,11001,111001102172,179118,M
CENT EDUC DIST MUZU NO. 1,11001,111001102172,179121,T
COL JOSE MARIA VARGAS VILA (INS EDUC,11001,111001107115,179133,M
COL JOSE MARIA VARGAS VILA (INS EDUC,11001,111001107115,179136,T
CENT EDUC DIST FRANCISCO DE PAULA SAN,11001,111102000621,179139,M
CENT EDUC DIST FRANCISCO DE PAULA SAN,11001,111102000621,179142,T
SEDE NUEVA COLOMBIA,11001,111769003122,179148,T
CENT EDUC DIST VILLA ELISA,11001,111769003122,179151,M
CENT EDUC DIST VILLA ELISA,11001,111769003122,179154,T
CENT EDUC DIST EL RUBI-JAPON,11001,111769003122,179157,M
SEDE VILLA ESTRELLA,13001,113001000437,179160,M
SEDE VILLA ESTRELLA,13001,113001000437,179163,T
INSTITUCION EDUCATIVA REPUBLICA DE AR,13001,113001000437,179166,M
INSTITUCION EDUCATIVA REPUBLICA DE AR,13001,113001000437,179169,T
SEDE ACCION COMUNAL SAN PEDRO Y LIBER,13001,113001000739,179178,T
SEDE DISTRITAL DE LOMA FRESCA,13001,113001000739,179184,T
SEDE DISTRITAL  REPUBLICA DEL CARIBE,13001,113001000739,179187,T
INSTITUCION EDUCATIVA ANA MARIA VELEZ,13001,113001000739,179193,T
SEDE PABLO VI,13001,113001000739,179199,T
INSTITUCION EDUCATIVA NUESTRA SRA DEL,13001,113001002138,179202,M
INSTITUCION EDUCATIVA NUESTRA SRA DEL,13001,113001002138,179205,T
INSTITUCION EDUCATIVA DE TERNERA,13001,113001002952,179208,M
INSTITUCION EDUCATIVA DE TERNERA,13001,113001002952,179211,T
SEDE EMILIANO ALCALA ROMERO,13001,113001003053,179214,M
SEDE EMILIANO ALCALA ROMERO,13001,113001003053,179217,T
SEDE DE SAN FERNANDO,13001,113001003053,179220,M
SEDE DE SAN FERNANDO,13001,113001003053,179223,T
INSTITUCION EDUCATIVA SOLEDAD ACOSTA,13001,113001003053,179226,M
INSTITUCION EDUCATIVA SOLEDAD ACOSTA,13001,113001003053,179229,T
SEDE  ANA MARIA PEREZ DE OTERO,13001,113001003053,179232,M
SEDE  ANA MARIA PEREZ DE OTERO,13001,113001003053,179235,T
INSTITUCION EDUCATIVA COLEGIO NACIONA,13468,113468001038,179238,M
INSTITUCION EDUCATIVA COLEGIO NACIONA,13468,113468001038,179241,T
CONC ESC ELVIRA LOPEZ D FACIOLINCE,13468,113468001038,179244,M
CONCENTRACION EDUCATIVA  JUAN B. DEL,13468,113468001038,179247,M
CENTRO EDUCATIVO MARIA AUXILIADORA,13468,113468001038,179250,M
ESC URB MIX #1 DE SANTA ROSA,13683,113683000051,179253,M
INSTITUCION EDUCATIVA TECNICA AGROPEC,13683,113683000051,179259,M
INSTITUCION EDUCATIVA TECNICA AGROPEC,13683,113683000051,179262,T
ESC SAN LUIS,15276,115276000014,179265,C
ESC OMETA,15276,115276000014,179268,C
ESC LA PUERTA,15276,115276000014,179271,C
ESC TOBASIA,15276,115276000014,179274,C
ESC SAN MARTIN UNO,15276,115276000014,179277,C
ESC SAN JOSE,15276,115276000014,179280,C
ESC POTRERITOS,15276,115276000014,179283,C
INST NZADO BTO TEC CIAL,15276,115276000014,179286,C
ESC CELY,15276,115276000014,179289,C
ESC SAN MARTIN DOS,15276,115276000014,179292,C
ESC BARRANCAS,15276,115276000014,179295,C
ESC EL CARMEN,15276,115276000014,179298,C
ESC CHORRERA,15276,115276000014,179304,C
ESC TOCAVITA,15276,115276000014,179307,C
COL EDUC BAS SIMON BOLIVAR,15276,115276000014,179310,C
ESC PIEDRA ECHADA,15332,115332000294,179313,C
ESC CARMELO BARON,15332,115332000294,179316,C
ESC JULIO JOSUE CRISTANCHO,15332,115332000294,179319,C
ESC LA PAJITA,15332,115332000294,179322,C
ESC RURAL LA CANDELARIA,15332,115332000294,179328,C
ESC SAN JUAN NEPOMUCENO,15332,115332000294,179331,C
ESC SAN LUIS,15332,115332000294,179334,C
ESC SAN FRANCISCO,15332,115332000294,179337,C
ESC EL MOSCO,15332,115332000294,179340,C
ESC FRANCISCO JOSE DE CALDAS,15332,115332000294,179343,C
ESC SAN ROQUE,15332,115332000294,179346,C
EL JORDAN,15332,115332000294,179349,C
ESC BELLAVISTA,15332,115332000294,179352,C
ESC SAN IGNACIO,15332,115332000294,179355,C
ESC EL CARDÃN,15332,115332000294,179358,C
ESC SIMON TORRES,15332,115332000294,179361,C
ESC SAN ANTONIO,15332,115332000294,179364,C
ESC NORMAL SUPERIOR NTRA SRA DEL ROSA,15332,115332000294,179367,C
COL PEDRO JOSÃ SARMIENTO,15757,115757000026,179370,C
INSTITUCION EDUCATIVA SAN MARTÃN DE T,15759,115759002131,179373,M
INSTITUCION EDUCATIVA SAN MARTÃN DE T,15759,115759002131,179376,T
ESC QUICHATOQUE,15804,115804000021,179379,C
ESC SUTA ABAJO,15804,115804000021,179382,C
INSTITUCION EDUCATIVA SANTA JUANA DE,66170,166170000108,179385,M
MANUELITA SAENZ,66170,166170000884,179391,M
MANUELITA SAENZ,66170,166170000884,179394,T
POLICARPA SALAVARRIETA,66170,166170000884,179397,M
CONCENTRACION NUEVA REPUBLICA,66170,166170000884,179403,M
CONCENTRACION NUEVA REPUBLICA,66170,166170000884,179406,T
COLEGIO SANTA ISABEL,66170,166170000884,179409,M
COLEGIO SANTA ISABEL,66170,166170000884,179412,T
INSTITUCION EDUCATIVA SANTA SOFIA,66170,166170002496,179415,M
INSTITUCION EDUCATIVA SANTA SOFIA,66170,166170002496,179418,T
LA AURORA,66170,166170002496,179421,M
LA AURORA,66170,166170002496,179424,T
VILLA FANNY,66170,166170002496,179427,M
VILLA FANNY,66170,166170002496,179430,T
CENT EDUC BTO EN BIENESTAR RURALLA VI,66400,166400000401,179433,M
IE INTEGRADOD JORGE ELIECER GAITAN,68001,168001001238,179436,M
IE JOSE CELESTINO MUTIS,68001,168001002633,179442,M
IE JOSE CELESTINO MUTIS,68001,168001002633,179445,T
INSTITUCION EDUCATIVA JONH  F KENNEDY,68081,168081000415,179454,M
PRIMERO DE MAYO,68081,168081000415,179460,M
PRIMERO DE MAYO,68081,168081000415,179463,T
ESCUELA NORMAL SUPERIOR CRISTO REY,68081,168081000831,179472,M
GABRIEL GARCIA MARQUEZ,68276,168276001050,179475,M
GABRIEL GARCIA MARQUEZ,68276,168276001050,179478,T
INSTITUTO  CARACOLI,68276,168276001050,179481,M
CONCENTRACION ESCOLAR LAS ROSITAS  SE,68307,168307000260,179484,T
COLEGIO NIEVES CORTES PICON SEDE A,68307,168307000260,179487,M
COLEGIO NIEVES CORTES PICON SEDE A,68307,168307000260,179490,T
COLEGIO INTEGRADO LORENZO DE SALAZAR,68368,168368000017,179493,C
INSTITUTO TECNICO ISAIAS ARDILA DIAZ,68464,168464000788,179496,C
ESCUELA NORMAL SUPERIOR,68500,168500000218,179499,M
COLEGIO DEPARTAMENTAL LA INMACULADA,68524,168524000111,179502,M
CENTRO  DE COMERCIO -,68547,168547000011,179505,M
CENTRO  DE COMERCIO -,68547,168547000011,179508,T
CONCENTRACION NUESTRA SEÃORA DE LA PR,68547,168547000011,179511,M
CONCENTRACION NUESTRA SEÃORA DE LA PR,68547,168547000011,179514,T
ESCUELA RURAL SAN ISIDRO,68720,168720000545,179520,C
ESCUELA RURAL CORNETALES,68720,168720000545,179523,C
ESCUELA RURAL EL DIAMANTE,68720,168720000545,179526,C
ESCUELA RURAL EL RECREO,68720,168720000545,179529,C
ESCUELA RURAL BUENAVISTA,68720,168720000545,179532,C
ESCUELA RURAL SAN LUIS,68720,168720000545,179535,C
INSTITUTO TECNICO AGROPECUARIO - SEDE,68720,168720000545,179538,C
ESCUELA RURAL EL ROBLE,68720,168720000545,179541,C
ESCUELA RURAL EL SALTICO,68720,168720000545,179544,C
CENTRO EDUCATIVO  SARDINAS,68720,168720000545,179547,C
ESCUELA RURAL PARAMALES,68720,168720000545,179550,C
ESCUELA RURAL LA GERMANIA,68720,168720000545,179553,C
ESCUELA RURAL LA UNION,68720,168720000545,179556,C
INSTITUTO TECNICO INDUSTRIAL MONSEÃOR,68755,168755000246,179565,M
CONCENTRACION ESCOLAR CENTRAL DE VARO,68755,168755000246,179568,M
CONCENTRACION ESCOLAR EL CONVENTO,68755,168755000246,179571,M
INSTITUCION EDUCATIVA SANTA ROSA DE L,70001,170001000546,179577,M
INSTITUCION EDUCATIVA SANTA ROSA DE L,70001,170001000546,179580,T
SEDE SAN VICENTE FERRER,70124,170124000265,179583,M
INST EDUC SAN JUAN BAUTISTA,70124,170124000265,179589,M
CENTRO EDUCATIVO PUEBLECITO,70523,170523000040,179592,M
INST EDUC MANUEL ANGEL ANACHURY,70713,170713000844,179598,M
INST EDUC MANUEL ANGEL ANACHURY,70713,170713000844,179601,T
SEDE MADRE BERNARDA,70713,170713000844,179604,T
SEDE UNION CAMPESINA,70713,170713000844,179610,T
INST EDUC SAN JUAN BOSCO,70717,170717000008,179613,M
INST EDUC SAN JUAN BOSCO,70717,170717000008,179616,T
SEDE JOSE ANTONIO GALAN,70717,170717000008,179619,M
CENTRO EDUCATIVO SANTA LUCIA,70771,170771000081,179622,M
45/03 HERNANDO CAICEDO,76001,176001002911,179625,M
45/03 HERNANDO CAICEDO,76001,176001002911,179628,T
50/01 INSTITUCIÃN EDUCATIVA BARTOLOMÃ,76001,176001003161,179631,M
50/01 INSTITUCIÃN EDUCATIVA BARTOLOMÃ,76001,176001003161,179634,T
50/02 ENRRIQUE OLAYA HERRERA,76001,176001003161,179637,M
50/02 ENRRIQUE OLAYA HERRERA,76001,176001003161,179640,T
47/02 INST EDUC   CIUDAD DE CALI.,76001,176001003918,179643,M
47/01 CENTRO DOCENTE JUAN XXIII,76001,176001003918,179646,M
47/01 CENTRO DOCENTE JUAN XXIII,76001,176001003918,179649,T
47/04 CENTRO DOCENTE JULIO RINCON,76001,176001003918,179652,M
47/04 CENTRO DOCENTE JULIO RINCON,76001,176001003918,179655,T
47/05 BELLO HORIZONTE,76001,176001003918,179658,M
47/03 CENTRO DOCENTE NIÃO JESUS DE PR,76001,176001003918,179664,M
65/03 PABLO NERUDA,76001,176001006356,179667,M
