nombre,muni_id,cod_dane,id_sede,jornada
ESCUELA RURAL PITALITO,68385,268385000327,471586,C
ESC SISVACA,15047,215047000099,471589,C
EL ROBLE,18756,218765000098,471590,M
COL DIST EDUC BAS Y MEDIA R,11001,111001032433,471591,M
I. E. D. RURAL ANTONIO NARI,25126,225126000431,471592,T
ESCUELA RURAL HOYA DE TUDEL,25394,225394000045,471593,M
HOJAS ANCHAS,63190,263190000177,471594,T
,52354,252354000040,471598,
CENTRO EDUCATIVO DISTRITAL,47001,247001051534,471599,M
SEDE SANTA RITA,20238,220238001200,471600,M
ESCOL RUR MIX DE GITRADO,27001,227001003032,471602,M
,11001,111001100030,471603,
C.E. RURAL FRASQUILLO - SED,23807,223807002677,471604,M
IE SAN JOSE DE LA SALLE,68001,168001002579,471607,T
INSTITUCION EDUCATIVA ROBER,17013,117013001086,471608,M
I E SAN FRANCISCO DE ASIS,68001,168001002102,471612,T
I E PILOTO SIMON BOLIVAR,68001,168001004580,471613,T
GABRIELA MISTRAL,76622,276622000305,471615,M
ALFONSO LOPEZ PUMAREJO,76364,276364000460,471616,M
SAN JUAN DEL CHORRILLO,23182,223182000646,471618,M
CENT EDUC ANASTASIO SIERRA,23466,123466000056,471619,T
ESCUELA RURAL MORARIO,68209,168209000014,471620,C
EUM JORGE ELIECER GAITAN,47058,347058000426,471622,T
INSTITUCION EDUCATIVA COMER,8520,108520000041,471625,T
INSTITUCION EDUCATIVA LA IN,23001,123001000483,471628,M
AGUA AZUL,19845,219698000076,471630,M
LOS LAURELES,70001,170001003847,471631,M
BRISAS DEL ARENOSO,18410,218410001328,471635,M
ESC PEDRO GOMEZ,15212,115212000266,471636,C
CENTRO EDUCATIVO  LOS GUAYA,68861,268861000047,471639,M
SEDE SAN VICENTE,15189,115189000148,471640,C
,11001,311001051071,471641,
NUEVA GRANADA,76147,276147000559,471642,M
CONCENTRACION ESCOLAR BENJA,52215,152215000138,471643,M
IE SUSE - SEDE PRINCIPAL,15047,215047000153,471644,M
EL JABO,20001,220001003810,471645,M
INSTITUCION EDUCATIVA SANTA,13001,113001000879,471647,M
CENT DOC ALFONSO LOPEZ,41001,141001001259,471649,T
BELLAVISTA,41396,241396000609,471650,C
ESC R. MIXTA GUAYMARAL,23464,223464000339,471651,M
IE SAN FCO DE ASIS,23168,223168000048,471652,M
SEDE 1 LA PALMA,73001,273001001422,471653,M
LOS ANDES,41668,241668000522,471654,C
CASITA BELLA,50689,250689001447,471656,M
SAN ANDRES,73443,173443000315,471657,M
EL MIRADOR,41298,241298000773,471659,C
CENT DOC PRIMAVERA,41001,441001002577,471660,C
PINOS,41530,241530000238,471662,C
INSTITUCION EDUCATIVA DE TI,13001,213001001250,471664,M
ROVIRA,18753,283753001613,471665,M
,52260,252260000542,471667,
CENT EDUC DIST EL JAPON,11001,111001012360,471668,T
CENT EDUC DIST EL JAPON,11001,111001012360,471669,M
ESCUELA RURAL CANTABRIA,68406,168406000336,471672,M
ESCUELA RURAL LA PUENTE,68406,168406000336,471673,M
SEDE 03 LA ESPERANZA,47001,247001006199,471675,M
I.E. GUILLERMO LEON VALENCI,20011,120011000024,471676,M
I.E.T.I. DON BOSCO,13052,113052000415,471679,M
,52418,152418000460,471680,
ESC RUR MIX INDIGENA LA PER,86573,286573000804,471681,M
ESC RUR MIX CORDOBA,86573,286573001371,471682,M
INSTITUCION EDUCATIVA DEPAR,25743,125743000401,471683,M
ESCUELA RURAL SAN MARTIN,25878,225878000431,471684,C
CENTRAL - BRUSELAS,41551,441551001012,471686,T
SANTA FE,70508,270508000500,471687,M
C.E.R. LA INDEPENDENCIA - S,86569,286569000387,471688,M
ESCUELA RURAL LA BALSITA,25001,125001000231,471689,M
ESCUELA RURAL  EL HATILLO,25867,125867000159,471690,M
ESCUELA RURAL PANAMÁ,25035,225035000358,471693,M
CARMEN ARZAYUS,76318,176318000701,471695,M
NELSON CARVAJAL,41551,141551001230,471696,T
ESCUELA RURAL MIXTA EL NARA,19050,219050000178,471699,C
,76001,376001005626,471701,
ESC PAVAQUIRA,15494,115494000131,471702,C
ESC MATARREDONDA ABAJO,15455,215455000099,471703,C
COLEGIO COOPERATIVO NATANAE,19573,319573000338,471706,M
SEDE LAS AMERICAS,54810,254810000122,471707,M
,66001,366001004900,471711,
SEDE LA LEGUA,54125,254125000101,471712,C
,52678,252678001081,471713,
INST TEC CIAL COLOMBO LIBAN,76001,376001015061,471718,M
SAN CAYETANO,41298,141298000019,471721,T
,52418,252418000561,471722,
C. EDUC. LA ESPERANZA,23570,223570001000,471724,M
SIETE DE AGOSTO,13430,113430003070,471727,M
ESC RURAL QUEBRADA VIEJA,15764,115764000082,471729,C
SANTA INES,73671,173671000201,471731,M
JUAN XXLLL,18479,283479000222,471732,M
ESCUELA RURAL JUAN CURI,68533,268533000030,471735,M
JAGUALITO PUEBLO NUEVO,73319,173319000081,471736,M
LA LINDOSA,41001,441001002747,471738,C
GERARDO MOLINA RAMIREZ (INS,11001,111001104264,471740,T
COLEGIO NICOLÁS GÓMEZ DÁVIL,11001,111001034240,471741,T
EL CAIRO,15740,115740000014,471742,C
COL DIST KENNEDY,11001,111001016292,471744,M
EL OCASO,63401,263401000063,471745,M
,52227,252227000430,471747,
PLANADAS,66682,266682001101,471748,M
CONCENTRACIÓN COLMENA,68307,168307000839,471752,T
INST EDUC TOMAS CARRASQUILL,5001,105001011011,471755,T
CENT EDUC DIST NUEVO TUNJUE,11001,111001018201,471757,T
INSTITUCIÓN EDUCATIVA ESTAM,17001,117001004934,471758,T
SEDE NO. 86 LEON DE GREIFF,76834,276834001077,471763,M
EL PURUTAL,41668,141668000552,471764,C
ESCUELA RURAL EL TRIUNFO,25377,225377000139,471765,M
MISAEL PASTRANA BORRERO,41660,341660000391,471766,C
IE SAN JOSE DEL PANTANO,23574,223574001314,471767,M
LA LIBERTAD,76377,276377000311,471770,M
SEDE NO. 60 FRANCISCO MARIA,76834,276834002626,471773,M
ESCUELA NUEVA EL MILAGRO DE,23466,223466002371,471774,M
ESCUELA RURAL TANQUEVA,68669,168669000616,471776,C
ESCUELA RURAL EL TRAPAL,68101,268101000802,471777,M
GUAMAL BUENOS AIRES,41132,141132000070,471778,C
VIVIENDA OBRERA,41132,141132000703,471779,M
ESC RUR MIX BILING BUENOS A,86219,286219000171,471780,M
,54377,154377000207,471782,
,47001,847001000015,471783,
,19001,319001004073,471784,
,47189,347189042141,471785,
,25754,325754004661,471788,
COL COOP SAN ANTONIO DE PRA,5001,405001016946,471791,T
COLEGIO PABLO VI,68307,368307000307,471792,M
,25286,325286000815,471794,
INST TEC CCIAL DEL NORTE,76001,376001033638,471797,M
,76001,376001016466,471798,
SAN MARTIN,19355,219355000372,471800,M
LICEO FEM DE CUNDINAMARCA M,11001,111001011819,471801,T
I.E. REPUBLICA DE ARGENTINA,13001,113001000437,471802,T
I.E. TOQUILLA - SEDE PRINCI,15047,215047000170,471803,M
,52540,252540000084,471806,
CENT EDUC DIST SOCORRO SUR,11001,111001032450,471808,M
CENT EDUC DIST PATIO BONITO,11001,111001033898,471809,T
INSTITUCION EDUCATIVA AGROP,52540,252540000602,471811,M
EL TIGRE,41359,241359000232,471813,C
,76001,376001002279,471814,
ESCUELA RURAL CORDOBA,25148,225148000401,471815,M
CENT EDUC DIST BAS Y MEDIA,11001,111001015601,471819,M
,11001,111001098922,471820,
,50573,250573030709,471821,
INST EDUC ASAMBLEA DEPARTAM,5001,105001011631,471823,M
INSTITUCIÓN EDUCATIVA LAS M,17433,217433000578,471825,C
CEDID SAN PABLO BOSA,11001,111001010031,471826,M
INST. EDUC. DIST. DEL BARRI,8001,108001005567,471828,M
CENTRO EDUCATIVO QUEBRADA D,15238,215238000421,471829,M
INSTITUCION EDUCATIVA DISTR,47001,247001001286,471833,T
COL NAL RESTREPO MILLAN,11001,111001010928,471834,M
,52427,252427000451,471836,
EL PORVENIR,66456,266456000266,471837,C
ESCUELA RURAL SALITRE,25781,125781000121,471838,M
ESFOBIN ALTO VILLANUEVA,86569,286569000310,471839,M
PIEDRATAJADA,41660,341660000391,471840,C
ESC. NVA.CEIBITA,23162,223162000321,471841,M
CALLE LARGA,70204,270204000031,471842,M
ESCUELA RURAL LA LEONA,68152,268152000068,471843,C
COLEGIO NUESTRA SEÑORA DE L,68533,168533000302,471844,T
ESCUELA RURAL EL CHAPON,25885,225885000586,471846,M
ESCUELA RURAL LA HONDURA,68250,268101000446,471847,M
ESC RUR MIX PARAMO ALTO,52258,252258000390,471848,M
ESC RUR MIX LAS CUADRAS VIL,52001,252001003096,471849,M
,52786,252786000351,471852,
,52786,252786000491,471856,
INSTITUCION EDUCATIVA TABLO,52786,252786000709,471857,M
,76001,376001016369,471858,
,70001,370001002939,471860,
,25430,425430000579,471861,
ESC BARROBLANCO,15380,315380000114,471862,C
,13001,313001002277,471864,
SEDE LA PALMERA,54174,254174000095,471865,C
ESCUELA PEDAGOGICA BOLIVARI,8433,308433000701,471866,M
,11001,311001093253,471867,
,11001,311001096287,471870,
ACADEMIA MILITAR GENERAL JO,76001,376001012690,471871,T
,11001,311001035253,471872,
COL FE Y ALEGRIA CORVIDE (A,5001,405001020374,471873,T
,25175,225175000447,471874,
INSTITUCION EDUCATIVA SANTA,66170,166170000108,471876,M
I.E.D. LAS VILLAS,25200,125200000274,471877,M
MANUELA BELTRAN,66170,166170001716,471878,M
I. E. NACIANCENO PELAEZ,5607,205607000175,471881,C
ESC. COMUNITARIA LA ESPERAN,44378,244078000577,471882,M
ESCUELA RURAL INTEGRADA RIO,19760,219760000541,471885,M
ESC. MA. DE LOS ANGELES VAN,44279,244279001008,471886,M
UNIDAD EDUCATIVA SEIS DE AB,50001,150001004583,471888,M
LOMITAS (SEDE PRINCIPAL),19698,219698000459,471889,M
ESCUELA RURAL MIXTA PATUGO,19585,219585000673,471890,M
SAN JOSE,76100,176100000254,471894,M
CENT EDUC DIST LA PONDEROSA,11001,111001065056,471895,T
CAMPO BELLO,19256,219256000816,471899,M
,52210,252210000053,471900,
,52260,252260000283,471905,
LA PLAYA,66383,166383000012,471907,M
CENTRO EDUCATIVO EL SALADO,17614,217614001126,471908,C
ROSARIO MIRANDA (SEDE PRINC,19455,319455000200,471909,M
SEDE 5 SAN MARTIN,73001,173001010508,471913,M
CONCENTRACION ELOISA CONTRE,25001,125001000231,471914,M
LA CEIBA,73168,173168000113,471915,M
ESC RUR MIX NUEVA RISARALDA,86757,286757000114,471916,M
I.E. CERRO BLANCO,47980,247980000770,471919,M
ESC RUR MIX DIAMANTE AGUA N,86865,286568005091,471920,M
ERM TAPIA,47707,147707000156,471921,M
,52233,252233000204,471922,
ESCUELA RURAL LOS RUICES,68152,268152000068,471925,C
ESCUELA MARIA INMACULADA,17174,117174000292,471926,T
NARIÑO UNO,15790,215790000222,471927,C
VILLA FATIMA,23675,223675000068,471928,M
SANTA CRUZ,23675,223675000068,471929,M
,17001,317001001233,471931,
COL NUESTRA SE¥ORA DEL MILA,54001,354001007439,471932,M
,11001,311001401418,471933,
CENT EDUC JAIPRIS,8001,308001011981,471935,T
FUND. R.E.I PARA LA REHABIL,13001,313001007821,471937,M
,50006,350006001930,471938,
,23001,323001006910,471939,
,50001,350001004311,471940,
,68307,368307000820,471941,
COL SANTA TERESITA,54001,354001005797,471943,M
,11001,311001026670,471944,
,11001,311001002321,471945,
COLEGIO ALBERTO LLERAS CAMA,50001,150001004656,471946,M
ESC RUR MIX SANTA ROSA DEL,86320,286320000379,471950,M
LA LUCHA,23068,223068000075,471951,M
MARIA AUXILIADORA,76111,176111001015,471952,M
I. E ALFONSO LÓPEZ PUMAREJO,50001,250001003310,471954,M
,19809,219809000275,471956,
JOSE ACEVEDO Y GOMEZ,76606,276606000290,471957,M
ESC RUR MIX MEXICO,86568,286568000197,471960,M
ESCUELA NUEVA SAN ANTONIO,23466,223466000221,471962,M
SAN RAFAEL,70230,270230000031,471963,M
SEDE C - SANTA INÉS,68001,168001004962,471964,M
EL OCASO,41518,141518000023,471965,C
CENTRO DOCENTE RURAL MIXTO,19364,219364000458,471966,C
BETEL,85162,185162000527,471967,M
TABLON DE BELGICA,41791,241791000081,471968,C
MANUEL GERMAN CUELLO,20001,320001006112,471969,T
MANSALLA,19256,219256002037,471970,M
INSTITUCION EDUCATIVA HELIO,44110,144110000016,471971,M
INSTITUCION EDUCATIVA COLEG,52210,152210000261,471973,M
I.E. SANTA ROSA DE LIMA - S,70418,170418000115,471974,T
,52560,252560000021,471977,
ESC RUR PANTANO HONDO,15822,115822000152,471980,M
SEDE ESC FATIMA,15676,115676000013,471981,C
ESCUELA RURAL  SAN LUIS DE,25438,225438000641,471982,M
ESC. NVA. SAN ISIDRO NO 1,20517,220517000060,471988,M
CONCENTRACION RURAL  EL JAP,25530,225530000267,471989,C
CENT EDUC RUR EL TOBAL,15774,115774000021,471990,C
,52585,252585000115,471992,
SEDE 2  PRIMERO DE MAYO,73001,173001002181,471994,M
I.E.T. SAN JOSE - SEDE PRIN,73283,173283000038,471996,C
ERM LA GLORIA,47570,247570000051,471999,T
I. E.  LA TRINIDAD,5212,105212000830,472000,M
CENT DOC SANTIAGO POBRE,23189,223189000994,472001,M
SAN RAFAEL DE PALO ALTO,70124,270124000111,472002,M
GIMN LOS SAUCES,11001,311102001287,472004,C
INSTITUCION EDUCATIVA REY D,76109,376109012955,472005,M
,50226,450226000513,472006,
,15238,315238001430,472007,
,68755,368755000351,472010,
COL COMFANORTE,54405,354405000811,472012,M
,5001,305001017298,472017,
,11001,311001077525,472018,
GAITANA COMUNEROS,41298,141298001074,472019,M
ESCUELA URBANA ANGOSTURAS,68689,168689001511,472021,M
C.E. EL MILAGROSO DEL COCO,70429,270429000812,472022,M
ESCUELA RURAL EL UVO,68229,268229000180,472023,M
CONCENTRACION JOSE ANTONIO,25245,225245000288,472024,C
COLEGIO AGROPECUARIO SILVAN,68101,268101000471,472026,C
PEDRO CASTELLANOS,23586,123586000556,472027,M
I.E.M. TECNICO INDUSTRIAL -,25899,125899000631,472029,M
SEDE EL GUADUAL,54498,254498000110,472030,M
ESC RUR MIX LUIS VIDALES DE,86573,286573003978,472031,M
II.E.D. ARMANDO ESTRADA FLO,47980,247980001547,472032,T
ESC RUR MIX CABALLLO BLANCO,23574,223574001314,472034,M
CRUZ VERDE,73616,173616000022,472036,M
ESCUELA RURAL MIXTA ESMERAL,23815,223670000191,472038,M
CENTRO EDUCATIVO NUEVA ESPE,23660,223660001807,472040,M
CENTRO EDUCATIVO SANTO TOMA,52838,452838000302,472042,M
ESC URB PLAYA RICA,5088,105088000486,472043,T
INSTITUCIÓN EDUCATIVA ADOLF,17001,117001006104,472045,T
SEC ESC PEDRO J GOMEZ,5001,105001015172,472046,T
COLEGIO DISTRITAL SAN VICEN,8001,208001076825,472047,T
ALTAMIRA,19473,219473000077,472048,M
,52036,252036000120,472049,
LA ESPERANZA,73352,273352000201,472050,M
LUIS CARLOS  GALAN SARMIENT,25290,225290001643,472054,M
I.E. ISMAEL CONTRERAS MENES,70221,270820005829,472056,M
DELICIAS,73408,273408000137,472058,M
I.E. MANUEL ELKIN PATARROYO,25307,125307001737,472060,C
ESCUELA RURAL SABIO CALDAS,25326,125326000121,472061,C
I.E. HERIBERTO GARCIA GARRI,70823,170823000106,472064,M
C. EDUC. SANTA ROSA,23678,223678000484,472065,M
SAN FRANCISCO DE ASIS,23675,323675000208,472066,M
ESCUELA RURAL TOMBITA,68502,268502000236,472068,C
INSTITUCION EDUCATIVA BRISA,50313,150313001000,472070,T
GUARICA,23555,223555000439,472071,M
PABLO VI,73319,173319000081,472073,M
REPUBLICA DE CUBA,76001,276001012831,472074,M
ESCUELA RURAL DE TORRES,25328,125328000153,472075,C
SANTA LUISA,76001,176001037600,472076,M
,41001,341001004991,472077,
,5380,305380000551,472078,
,11001,311001092010,472079,
,76109,376109011096,472080,
,25754,325754004033,472081,
,11001,311001093989,472082,
,68276,368276001547,472083,
COLEGIO SAGRADA SABIDURIA,8758,308758002793,472084,T
,8758,308758003145,472085,
COLEGIO ADVENTISTA DE APART,5045,305045000899,472086,T
,66001,366001006678,472087,
,66001,366001006686,472088,
COL MARIA REINA DEL CARMELO,5001,305001004528,472089,M
,11001,311001003891,472091,
SIMON BOLIVAR,76318,276318000277,472093,T
LA PRADERA,73168,173168000113,472095,M
EUGENIO FERRO FALLA,41132,141132000703,472096,M
,86219,286219000139,472097,
ESC.RURAL  MIXTA ZAPAL,23162,223162000101,472098,M
LAS BRUJAS,70215,170215000284,472099,M
SAN FRANCISCO DE ASIS,23555,123555000477,472100,T
CENTRO EDUCATIVO LA MILAGRO,70429,470429001966,472101,M
,52258,252258000438,472102,
LA ESTACIÓN,41306,241306000150,472103,C
I.E.M. FRANCISCO DE LA VILL,52001,252001003096,472104,M
I.E.M. JOSE ANTONIO GALAN -,52001,252001003282,472105,M
I.E.T.A. RICARDO CASTELLAR,13006,113006000761,472106,M
,52786,252786000440,472109,
CENTRO EDUCATIVO ANTONIO NA,17524,117524000118,472110,T
ESCUELA DE LA PALABRA,66001,166001006458,472111,M
,52036,252036000081,472112,
CENT EDUC NTRA SRA DE LA CE,66594,166594000213,472113,C
MARIA INMACULADA,66682,266682000015,472114,M
LA JUDEA,73124,273124000498,472115,M
ESCOL PRIMERA MOJARRA,27361,327361001515,472116,M
ESCOL RUR DE STA MARIA LA L,27450,227361002193,472117,M
ESC RUR NVA DEL COCO,27250,227361001286,472118,M
CENT EDUC PLANADAS,66594,166594000213,472119,C
CENT EDUC EL GUAYABO,66594,266594000684,472120,C
ESCUELA RURAL EL ESTANCO,25799,225799000034,472121,M
ESC CERRAJAL,15632,215632000673,472124,C
COL DISTRITAL ALFONSO LOPEZ,8001,108001002649,472127,M
ESCUELA RURAL KILOMETRO 15,68385,268385000050,472128,C
,95025,195025000124,472129,
ERM NUESTRA SEÑORA DEL CARM,47258,247258000370,472130,T
EL ALMENDRO,23555,223555000382,472131,M
I. E. ESCUELA NORMAL SUPERI,5686,105686000440,472132,C
CENT EDUCATIVO DESAGUADERO,15774,115774000021,472133,C
COLEGIO MUNICIPAL CARLOS VI,68547,168547001182,472136,M
CUNAMA,85010,285010000259,472138,M
INSTITUCION EDUCATIVA CIUDA,76001,176001005805,472140,M
ESC EDUC ANTONIO NARIÑO,47288,147288010391,472141,T
ESCUELA RAFAEL POMBO,17873,117873000800,472143,M
BENJAMIN HERRERA,76001,176001001826,472145,M
INSTITUCION EDUCATIVA SAN P,17873,117873000982,472146,T
,11001,311001002452,472151,
,20001,320001066999,472152,
,63001,363001000255,472153,
,76001,376001003623,472154,
COLEGIO COMFIAR,81001,381001002957,472156,C
,11001,311848002823,472159,
,68547,368547001866,472160,
,68547,368547001900,472161,
,86001,386001003848,472162,
JOSE CELESTINO MUTIS,76001,176001004973,472164,T
,19698,419698002329,472165,
,5615,305615001312,472166,
PRIMARIA DE PALO ALTO,70713,470713001062,472171,T
CENTRAL,41551,141551000268,472172,M
ESCUELA RURAL  SAN VICENTE,25772,225772000024,472173,M
EL ALFEREZ,70124,270124004753,472175,M
ESC LA ESMERALDA,50006,250006000165,472176,M
ESC RUR MIX LEANDRO AGREDA,86749,286749000598,472177,M
ESC RUR MIX BILING CAMENTSA,86749,286749000598,472178,M
ESCUELA RURAL SANTA MARTHA,25322,225322000105,472179,M
ESCUELA RURAL GUAYABAL,68020,268020000492,472182,C
C. E. R. FRANCISCO JOSE DE,5051,205051000090,472183,C
SEDE ESCUELA RURAL ALTO ARG,25878,225878000708,472185,M
,52240,252240000031,472188,
INST EDUC FE Y ALEGRIA AURE,5001,105001011461,472189,T
LA SOLEDAD,73347,273347000252,472190,M
,52687,252687000306,472191,
ESC LOMA GORDA,15842,115842000272,472195,C
BUENOS AIRES,66001,266001001370,472199,M
ESCUELA RURAL MIXTA LA VENT,19256,219256000239,472200,M
,52399,252399000245,472202,
,52411,252411000124,472203,
ESCUELA SAN MARTIN DE PORRE,17174,217174000262,472204,M
ESCUELA RURAL PILAS,68322,268322000050,472205,M
ESC CHURUVITA,15646,115646000019,472206,C
ESC NVA BUENAVISTA,23419,223419000026,472209,M
I.E.T. ATANASIO GIRARDOT -,25307,125307000072,472210,C
I E NUESTRA SE¾ORA DEL PILA,68001,168001002421,472213,T
EL VERGEL,41518,141518000023,472215,C
ESC SAN JOSÉ,15804,115804000021,472216,C
CEDRALES ALTO ORTEGA,73504,173504000011,472218,M
CENT EDUC PUENTECITAS,15696,115696000010,472223,C
ERM EL IMPERIO,47058,147058000168,472224,M
EL CHAJAN,23686,423686000921,472225,M
ESC RUR MIX LA CABA¥A,86755,286755000044,472226,M
ERM JUAN EVANGELISTA DIAZ,47318,247318000528,472227,M
,11001,311769000165,472228,
ESCUELA RURAL EL CARRETERO,68250,268101000250,472230,M
ESC SAN ANTONIO,19743,219743000023,472232,C
,11001,311001105707,472233,
,47745,447745000481,472234,
INSTITUTO AGRICOLA,5789,205789000370,472235,C
,76364,376364001908,472237,
CENT EDUC MI DULCE HOGAR,5001,305001012156,472238,M
,11001,311001097071,472239,
,85001,385001004416,472242,
ESCUELA RURAL NARANJAL,25594,125594000584,472243,M
ESCUELA RURAL DOÑA JUANA BA,17867,117867000164,472244,C
MONTEREDONDO,19130,219130000543,472246,M
ESC PROVIDENCIA,15808,115808000026,472247,M
CENTRO EDUCATIVO FRANCISCO,17174,117174000314,472249,T
INSTITUCION EDUCTIVA SANTA,52079,252079000433,472250,M
ESC NVA CAMPO ALEGRE,23189,223189000056,472251,M
SIMON BOLIVAR,73283,173283000038,472252,C
C.E. RURAL SAN JOSE DE BELL,23500,223500000324,472253,M
IE FRANCISCO JOSE DE CALDAS,23464,123464000016,472254,M
MORICHAL,85325,185325000597,472255,M
ERM EL SALTO,47245,147245001976,472257,M
SEDE MANUELA BELTRAN,25307,125307001737,472258,C
CENTRO EDUCATIVO PISSISI,70713,270713013754,472261,M
SEC ESC ALFREDO COCK ARANGO,5001,105001002470,472263,M
ESCUELA RURAL EL VERGEL,17444,217444000821,472264,C
I.E. EL ROSARIO - SEDE PRIN,15516,315516000016,472265,M
COL. SUEÑOS Y OPORTUNIDADES,13001,313001027199,472267,M
SEDE BUENOS AIRES,54871,254871000125,472273,C
I.E. LAS BRISAS,5045,305045001658,472274,M
NO LO CREEN,23417,223417002951,472276,M
CALIFORNIA,18460,218460000209,472277,M
ROGELIO VASQUEZ NIEVA,76520,276520001447,472278,T
SEDE NO. 20 SAN JUDAS TADEO,76834,176834000351,472280,T
INEM JOSE CELESTINO MUTIS,63001,163001001325,472281,M
IE COMEZA HOYADA - SEDE PRI,15755,215755000171,472282,C
ESCUELA RURAL LA ESPUMA,68615,268615000046,472283,C
CRISTOBAL COLON,76520,276520000564,472284,M
CONCENTRACION ESCOLAR C.D.V,20001,120001000018,472286,T
ESCUELA RURAL FUNDACION  GA,25530,225530000267,472287,C
I. E. R. CAMILO GONZALEZ FE,5209,105209000021,472288,C
PUERTO RICO,19256,219256000697,472290,M
INSTITUCION EDUCATIVA 20 DE,13001,113001006800,472291,T
IE PRINCIPAL,41001,441001003433,472292,C
LUZ CHIQUITA MEDIA,18753,218753001498,472294,M
ESCUELA RURAL EL JAGUI,68425,168425000215,472295,M
SANTA ROSA,41548,241548000090,472296,C
INDIGENA CANANGUCHAL,18756,283765000531,472301,M
,68001,368001007430,472302,
,76520,376520007261,472303,
INST EDUC LA HUERTA,5001,105001025992,472304,T
,54001,354001012301,472305,
,47189,347189002432,472307,
,15638,315638000131,472309,
,44847,244847001379,472310,
GALILEA,44001,244001003301,472311,M
,41668,341668001680,472315,
,76109,376109014478,472318,
,25754,325754003428,472319,
LA VEGA,73504,173504000011,472320,M
SEDE EMILIANO RESTREPO,50606,150606000172,472324,M
SEDE JORGE ELIECER GAITAN.,50606,150606000172,472325,M
EL TOPACIO,73504,173504000011,472326,M
ERM SAN MARTIN,47545,147545001616,472328,M
,41483,241483000305,472329,
ALTO SAN FRANCISCO,41503,341503000298,472330,C
ESC POZO ALTO,15757,115757000395,472332,C
I.E.D. DE CARURU - SEDE PRI,97161,197161000068,472333,M
EL SOCORRO,23686,223686000043,472334,M
EL CHIQUI,23686,223686000043,472335,M
ESCUELA RURAL GUACANONZO AL,25524,225524000247,472336,M
CONCENTRACION URBANA GENERA,25328,125328000153,472337,C
SEDE POLICARPA SALAVARRIETA,25328,125328000153,472338,C
COLEGIO MUNICIPAL CARLOS VI,68547,168547001182,472339,T
CENTRO EDUCATIVO BOCA DE LO,70713,270713000431,472341,M
BAJO ENCANTO,41006,241006000361,472342,C
ESCUELA RURAL LOS FUNDADORE,17433,217433000535,472343,C
EL CARMEN DE GETUCHA,18460,218460000209,472344,M
ESCUELA RURAL MIXTA LA PALM,17614,217614001126,472346,C
ESCUELA RURAL BUENOS AIRES,68679,268679000376,472347,M
ESCUELA RURAL AGUAS  NEGRAS,68655,268655000405,472348,M
ESCUELA RURAL SAN ANTONIO,25649,125649000341,472349,M
VELADERO,81220,281220000337,472351,M
ESCUELA RURAL FRANCISCO JOS,17614,217614000723,472353,M
ESCOL URB MIX DE STA RITA,27580,227205000954,472354,M
IE TEC INDUSTRIAL - SEDE PR,15835,115835000283,472355,C
INSTITUCION EDUCATIVA DEL S,52356,152356000581,472356,M
SEDE LA PIÑUELA,54003,154003001668,472357,M
COL DIST CARLOS ARANGO VELE,11001,111001000124,472358,T
CONCENTRACION JUAN PABLO II,25513,125513001069,472361,M
CONCENTRACION RURAL LAS PIL,25513,125513001417,472364,M
CIUDAD JARDIN,41001,141001004398,472369,T
ESCUELA RURAL EL TABLON,68298,168298000235,472371,M
NELLI,73585,273585000996,472372,M
SEDE 2 EL TAMBO,73001,273001001481,472376,M
LAS PAVAS,73675,273675000537,472377,T
OASIS BAJO,73555,273555000169,472378,M
C.E.R. SANTA INÉS - SEDE PR,54245,254245000776,472379,M
,8758,308758078790,472381,
CONCENTRACION URBANA ANTONI,25612,125612000139,472382,M
COL CENT FRATERNAL CRISTIAN,5001,305001025819,472385,M
ESCUELA RURAL MIXTA DEL CIE,20001,320001006287,472386,M
INST EDUC EL PINAL,5001,105001026131,472387,M
,76109,376109014711,472391,
,73001,373001010370,472392,
COLEGIO FANNY MICKEY (IED),11001,111001109304,472393,M
CAVANDIA,73270,273270000661,472396,M
,13001,313001029710,472397,
ESCUELA RURAL MIXTA PARAMIL,19698,219698002656,472398,M
C. E. R. LOS PINOS,5615,205615000133,472400,C
,5647,205658000030,472401,
ESC RUR MIX EL BANCO,23670,223670001414,472403,M
ESC FRAILEJONAL,15755,115755000371,472404,C
INSTITUCION EDUCATIVA JAIME,17873,117873000800,472405,T
OBDULIO MAYO SCARPETA,23500,123500000249,472406,T
COL TEC LUIS CARLOS GALAN,86885,186885002061,472407,M
ESCUELA URBANA CALUSA,25875,125875000281,472408,M
SEDE  SIETE DE AGOSTO,13001,113001001492,472409,T
GUILLERMO ANGULO GOMEZ - SE,73001,173001006896,472410,T
I E NUESTRA SE¾ORA DEL PILA,68001,168001002421,472411,T
SEDE MARIA AUXILIADORA,70110,170110000025,472412,M
SEDE 10 EL INGENIO,73001,273001011509,472413,M
SEGUENGUE (SEDE PRINCIPAL),19256,219256000271,472415,M
ESCUELA RURAL FRANCISCO DE,25320,225320000574,472416,M
COL DPTAL LICEO ARIGUANI,47058,147058000168,472417,M
ERM PUNTO FIJO,47268,247268002052,472419,M
CEN. EDUC. LOS CHIVOLOS,23660,223660000665,472421,M
CENTRO DE EDUCACION BASICA,8001,108001009333,472423,T
EL PORVENIR,25473,125473000579,472431,M
,52411,252411000213,472432,
VILLA BETTY,13654,113654000173,472433,M
GACAL SANTA ROSA,15897,115897000018,472436,C
INST EDUC FE Y ALEGRIA GRAN,5001,105001015091,472437,M
